367,5
366,6
364,6
363,7
362,7
361,8
358,8
357,9
355,9
353,11
352,11
341,22
341,23
340,24
340,25
339,26
339,27
338,28
338,30
337,31
337,35
336,36
336,38
337,39
337,42
338,43
338,45
339,46
339,47
340,48
340,49
341,50
341,51
343,53
343,54
344,55
344,57
345,58
345,59
346,60
346,80
345,81
345,84
344,85
344,86
343,87
343,88
340,91
340,92
336,96
335,96
332,99
331,99
329,101
328,101
326,103
325,103
323,105
322,105
321,106
320,106
319,107
318,107
317,108
316,108
314,110
313,110
312,111
311,111
310,112
309,112
308,113
307,113
306,114
305,114
304,115
303,115
301,117
300,117
298,119
297,119
294,122
293,122
292,123
291,123
289,125
288,125
287,126
286,126
284,128
283,128
282,129
281,129
280,130
279,130
278,131
270,131
269,130
268,130
266,128
266,126
265,125
265,121
266,120
266,118
271,113
272,113
273,112
274,112
277,109
278,109
283,104
284,104
294,94
295,94
298,91
299,91
301,89
302,89
306,85
307,85
311,81
312,81
320,73
320,72
321,71
321,70
322,69
322,68
323,67
323,60
322,59
322,58
321,57
321,56
320,55
320,54
319,53
319,52
315,48
315,47
314,46
314,45
312,43
312,42
310,40
310,39
309,38
309,36
308,35
308,32
307,31
307,28
306,27
306,24
307,23
307,21
307,22
305,24
304,24
303,25
300,25
297,28
296,28
295,29
294,29
291,32
290,32
289,33
288,33
283,38
282,38
281,39
280,39
277,42
276,42
274,44
273,44
271,46
270,46
269,47
269,48
267,50
266,50
265,51
264,51
261,54
260,54
258,56
257,56
255,58
254,58
252,60
251,60
248,63
247,63
245,65
244,65
241,68
240,68
239,69
238,69
234,73
233,73
217,89
217,90
213,94
213,95
210,98
210,99
209,100
209,101
205,105
205,106
204,107
204,108
203,109
203,110
201,112
201,113
200,114
200,115
198,117
198,118
197,119
197,120
196,121
196,122
195,123
195,124
194,125
194,126
193,127
193,128
192,129
192,130
191,131
191,132
190,133
190,135
189,136
189,137
188,138
188,140
187,141
187,142
186,143
186,145
185,146
185,149
184,150
184,151
183,152
183,154
182,155
182,156
181,157
181,158
180,159
180,160
179,161
179,162
178,163
178,164
175,167
175,168
173,170
173,171
170,174
170,175
168,177
168,178
164,182
164,183
162,185
162,186
160,188
160,189
157,192
157,193
154,196
154,197
152,199
152,200
147,205
146,205
140,211
139,211
137,213
136,213
134,215
133,215
132,216
131,216
130,217
129,217
128,218
127,218
126,219
125,219
124,220
120,220
119,221
116,221
115,222
113,222
112,223
108,223
107,224
100,224
99,225
88,225
87,226
67,226
66,227
62,227
61,228
57,228
56,229
54,229
53,230
51,230
50,231
49,231
48,232
47,232
46,233
45,233
44,234
43,234
39,238
38,238
37,239
36,239
34,241
33,241
30,244
29,244
21,252
21,253
16,258
16,259
15,260
15,261
12,264
12,267
11,268
11,270
10,271
10,273
9,274
9,281
10,282
10,283
11,284
11,286
12,287
12,288
14,290
14,291
18,295
18,296
22,300
22,301
26,305
26,306
27,306
36,315
36,316
45,325
46,325
51,330
52,330
54,332
55,332
57,334
59,334
60,335
61,335
63,337
65,337
66,338
68,338
69,339
71,339
72,340
75,340
76,341
83,341
84,340
87,340
88,339
90,339
91,338
93,338
94,337
96,337
97,336
98,336
99,335
102,335
103,334
105,334
106,333
108,333
109,332
112,332
113,331
116,331
118,329
119,329
121,327
122,327
123,326
124,326
125,325
126,325
127,324
128,324
129,323
130,323
131,322
132,322
134,320
135,320
136,319
137,319
138,318
139,318
140,317
141,317
143,315
144,315
146,313
147,313
149,311
150,311
151,310
152,310
153,309
154,309
156,307
157,307
158,306
159,306
161,304
162,304
164,302
165,302
166,301
167,301
169,299
170,299
172,297
173,297
174,296
175,296
177,294
178,294
179,293
180,293
182,291
183,291
184,290
185,290
186,289
187,289
189,287
191,287
193,285
194,285
196,283
197,283
200,280
201,280
202,279
203,279
205,277
206,277
208,275
209,275
211,273
212,273
214,271
215,271
218,268
219,268
220,267
221,267
223,265
224,265
226,263
227,263
230,260
231,260
233,258
234,258
236,256
237,256
239,254
240,254
242,252
243,252
246,249
247,249
249,247
250,247
251,246
252,246
254,244
255,244
257,242
258,242
262,238
263,238
265,236
266,236
269,233
270,233
272,231
273,231
275,229
276,229
278,227
279,227
280,226
281,226
283,224
284,224
285,223
286,223
288,221
289,221
292,218
293,218
295,216
296,216
298,214
299,214
301,212
302,212
304,210
305,210
307,208
308,208
310,206
311,206
312,205
313,205
315,203
316,203
317,202
318,202
322,198
323,198
325,196
326,196
329,193
330,193
331,192
332,192
334,190
335,190
336,189
337,189
338,188
339,188
340,187
341,187
343,185
344,185
347,182
348,182
350,180
351,180
352,179
353,179
355,177
356,177
359,174
360,174
363,171
364,171
367,168
368,168
371,165
372,165
376,161
377,161
381,157
382,157
385,154
386,154
390,150
391,150
393,148
394,148
399,143
400,143
405,138
406,138
428,116
428,115
432,111
432,110
434,108
434,97
433,96
433,93
432,92
432,91
431,90
431,88
430,87
430,85
429,84
429,83
428,82
428,80
427,79
427,77
426,76
426,75
425,74
425,73
424,72
424,71
423,70
423,69
422,68
422,67
421,66
421,65
419,63
419,62
418,61
418,60
416,58
416,57
415,56
415,55
413,53
413,52
411,50
411,49
409,47
409,46
407,44
407,43
405,41
405,40
404,39
404,38
403,37
403,36
401,34
401,33
400,32
400,31
399,30
399,29
398,28
398,27
395,24
395,23
394,22
394,21
392,19
392,18
384,10
383,10
382,9
381,9
380,8
378,8
377,7
375,7
374,6
372,6
371,5
