414,143
411,146
411,150
410,151
410,190
409,191
409,219
408,220
408,241
407,242
408,243
408,245
409,246
409,258
407,260
407,272
406,273
406,304
405,305
405,335
404,336
404,366
403,367
403,394
402,395
402,402
404,404
404,415
403,416
403,421
402,422
402,423
401,424
401,459
400,460
400,489
399,490
399,500
400,501
400,518
398,520
398,544
397,545
397,557
396,558
396,567
397,568
397,584
398,585
399,585
400,586
428,586
429,587
497,587
498,588
511,588
512,589
544,589
545,588
546,588
546,587
547,586
547,584
548,583
548,559
549,558
549,537
550,536
550,525
549,524
549,507
550,506
550,505
551,504
551,494
552,493
552,470
553,469
553,448
554,447
554,427
553,426
553,410
554,409
554,408
555,407
555,397
556,396
556,373
557,372
557,350
558,349
558,330
559,329
559,305
560,304
560,277
561,276
561,266
560,265
560,264
559,263
559,259
560,258
560,252
561,251
561,250
562,249
562,224
563,223
563,198
564,197
564,177
565,176
565,151
564,150
564,149
562,147
532,147
531,146
496,146
495,145
488,145
487,144
447,144
446,143
