1.093,23.144,3.849
0.934,23.023,3.847
0.792,22.883,3.845
0.670,22.725,3.863
0.566,22.555,3.928
0.481,22.375,4.031
0.412,22.188,4.162
0.357,21.996,4.316
0.315,21.801,4.490
0.284,21.604,4.686
0.261,21.405,4.904
0.245,21.207,5.113
0.232,21.007,5.314
0.221,20.808,5.507
0.212,20.609,5.693
0.203,20.409,5.874
0.196,20.210,6.048
0.189,20.011,6.218
0.183,19.811,6.383
0.178,19.612,6.544
0.173,19.412,6.701
0.169,19.213,6.854
0.165,19.013,7.004
0.161,18.814,7.150
0.158,18.614,7.293
0.155,18.415,7.434
0.152,18.215,7.571
0.150,18.016,7.706
0.147,17.816,7.839
0.145,17.617,7.969
0.143,17.417,8.098
0.141,17.218,8.224
0.139,17.018,8.348
0.137,16.819,8.470
0.135,16.619,8.500
0.132,16.420,8.500
0.130,16.220,8.500
0.127,16.020,8.500
0.124,15.821,8.500
0.121,15.621,8.500
0.118,15.422,8.500
0.114,15.222,8.500
0.111,15.023,8.500
0.107,14.823,8.500
0.102,14.624,8.500
0.098,14.424,8.500
0.093,14.225,8.500
0.088,14.026,8.500
0.083,13.826,8.500
0.078,13.627,8.500
0.072,13.427,8.500
0.066,13.228,8.500
0.060,13.028,8.500
0.054,12.829,8.500
0.047,12.629,8.500
0.041,12.430,8.500
0.034,12.231,8.500
0.027,12.031,8.500
0.020,11.832,8.500
0.012,11.632,8.500
0.005,11.433,8.500
-0.003,11.234,8.500
-0.011,11.034,8.500
-0.018,10.835,8.500
-0.027,10.635,8.500
-0.035,10.436,8.500
-0.043,10.237,8.500
-0.051,10.037,8.500
-0.060,9.838,8.500
-0.068,9.639,8.500
-0.077,9.439,8.500
-0.086,9.240,8.500
-0.095,9.041,8.500
-0.104,8.841,8.500
-0.113,8.642,8.500
-0.122,8.443,8.500
-0.131,8.243,8.500
-0.141,8.044,8.500
-0.150,7.845,8.500
-0.159,7.645,8.500
-0.168,7.446,8.500
-0.178,7.247,8.500
-0.187,7.047,8.500
-0.197,6.848,8.500
-0.206,6.649,8.500
-0.216,6.449,8.500
-0.226,6.250,8.500
-0.235,6.051,8.500
-0.245,5.852,8.500
-0.256,5.652,8.500
-0.266,5.453,8.500
-0.276,5.254,8.500
-0.287,5.054,8.500
-0.298,4.855,8.500
-0.309,4.656,8.437
-0.320,4.457,8.196
-0.331,4.258,7.950
-0.342,4.058,7.698
-0.353,3.859,7.441
-0.364,3.660,7.177
-0.374,3.461,6.905
-0.384,3.261,6.623
-0.393,3.062,6.330
-0.402,2.863,6.033
-0.409,2.663,5.748
-0.415,2.464,5.483
-0.417,2.264,5.240
-0.414,2.065,5.019
-0.404,1.865,4.815
-0.385,1.667,4.627
-0.357,1.469,4.455
-0.316,1.274,4.299
-0.261,1.082,4.157
-0.190,0.896,4.033
-0.103,0.716,3.930
0.002,0.547,3.864
0.126,0.391,3.862
0.270,0.252,3.860
0.429,0.133,3.883
0.602,0.033,3.953
0.783,-0.050,4.053
0.972,-0.115,4.173
1.165,-0.165,4.309
1.361,-0.201,4.462
1.559,-0.225,4.628
1.758,-0.239,4.812
1.958,-0.244,5.016
2.157,-0.243,5.220
2.357,-0.238,5.417
2.556,-0.230,5.606
2.755,-0.221,5.790
2.955,-0.214,5.967
3.154,-0.209,6.139
3.354,-0.206,6.306
3.553,-0.205,6.469
3.753,-0.205,6.628
3.952,-0.207,6.783
4.152,-0.210,6.934
4.351,-0.215,7.082
