#x_m,y_m,w_tr_right_m,w_tr_left_m
18.35,0.9499999999999993,0.30000000000000004,0.8920164833920778
18.3,0.9000000000000004,0.35000000000000003,0.8500000000000001
16.450000000000003,0.9000000000000004,0.30000000000000004,0.9
16.400000000000002,0.8499999999999996,0.35000000000000003,0.8500000000000001
15.3,0.8499999999999996,0.30000000000000004,0.9
15.25,0.8000000000000007,0.35000000000000003,0.8500000000000001
13.400000000000002,0.8000000000000007,0.35000000000000003,0.9884864324004714
13.350000000000001,0.75,0.4,0.9500000000000001
13.100000000000001,0.75,0.3220153254455276,0.918033988749895
13.05,0.6999999999999993,0.3590169943749475,0.8606601717798213
12.850000000000001,0.6999999999999993,0.35000000000000003,0.8500000000000001
12.8,0.75,0.30000000000000004,0.9
12.25,0.75,0.30000000000000004,0.9
12.200000000000003,0.6999999999999993,0.35000000000000003,0.8500000000000001
10.100000000000001,0.6999999999999993,0.35000000000000003,0.9500000000000001
10.05,0.6500000000000004,0.4,0.9
9.8,0.6500000000000004,0.30990195135927845,0.9
9.75,0.5999999999999996,0.3522680508593631,0.8500000000000001
8.100000000000001,0.5999999999999996,0.30000000000000004,0.9
8.05,0.5500000000000007,0.35000000000000003,0.8500000000000001
7.15,0.5500000000000007,0.3830951894845301,0.8793516572461452
7.100000000000001,0.5999999999999996,0.35000000000000003,0.940175425099138
6.800000000000001,0.5999999999999996,0.35000000000000003,0.9500000000000001
6.75,0.5500000000000007,0.4,0.9
6.350000000000001,0.5500000000000007,0.30000000000000004,0.9
6.300000000000001,0.5,0.35000000000000003,0.8500000000000001
5.700000000000001,0.5,0.30000000000000004,0.8793516572461452
5.65,0.4499999999999993,0.3522680508593631,0.8440306508910551
4.700000000000001,0.4499999999999993,0.35000000000000003,0.8500000000000001
4.65,0.5,0.30000000000000004,0.9
4.300000000000001,0.5,0.30000000000000004,0.9
4.25,0.4499999999999993,0.35000000000000003,0.8500000000000001
3.950000000000001,0.4499999999999993,0.37008771254956896,0.8793516572461452
3.9000000000000004,0.5,0.3385164807134504,0.940175425099138
3.6000000000000014,0.5,0.35000000000000003,0.9500000000000001
3.5500000000000007,0.4499999999999993,0.4,0.9
2.0,0.4499999999999993,0.35000000000000003,0.9500000000000001
1.950000000000001,0.40000000000000036,0.4,0.9
1.450000000000001,0.40000000000000036,0.30000000000000004,0.9
1.4000000000000004,0.34999999999999964,0.35000000000000003,0.8500000000000001
0.9000000000000004,0.34999999999999964,0.30000000000000004,0.8688779163215975
0.8500000000000005,0.3000000000000007,0.35000000000000003,0.8307764064044152
-1.1499999999999995,0.3000000000000007,0.30000000000000004,0.9
-1.1999999999999993,0.25,0.35000000000000003,0.8500000000000001
-2.75,0.25,0.30000000000000004,0.9
-2.8,0.1999999999999993,0.35000000000000003,0.8500000000000001
-3.75,0.1999999999999993,0.4,1.0619429464123964
-3.8,0.15000000000000036,0.45,1.05
-3.9499999999999997,0.15000000000000036,0.45,1.145362404707371
-4.05,0.05000000000000071,0.45,1.1435028842544404
-4.05,-0.09999999999999964,0.45,1.0419742348374221
-4.1,-0.15000000000000036,0.4,1.05
-4.1,-0.34999999999999964,0.4,0.9412712210513328
-4.15,-0.40000000000000036,0.35000000000000003,0.9629703349613008
-4.15,-0.9499999999999993,0.35000000000000003,0.8500000000000001
-4.199999999999999,-1.0,0.30000000000000004,0.9
-4.199999999999999,-1.25,0.30000000000000004,0.9
-4.15,-1.3000000000000007,0.35000000000000003,0.8500000000000001
-4.15,-2.6500000000000004,0.30000000000000004,0.9
-4.1,-2.6999999999999993,0.35000000000000003,0.8500000000000001
-4.1,-3.8499999999999996,0.30000000000000004,0.9
-4.05,-3.9000000000000004,0.35000000000000003,0.8500000000000001
-4.05,-5.35,0.30000000000000004,0.9
-4.0,-5.4,0.35000000000000003,0.8500000000000001
-4.0,-6.4,0.30000000000000004,0.9
-3.9499999999999997,-6.45,0.35000000000000003,0.8500000000000001
-3.9499999999999997,-7.300000000000001,0.3385164807134504,0.9280514172678478
-3.9,-7.3500000000000005,0.37008771254956896,0.8688779163215975
-3.9,-7.75,0.30000000000000004,0.8500000000000001
-3.8499999999999996,-7.800000000000001,0.35000000000000003,0.8
-3.8499999999999996,-8.4,0.3590169943749475,0.8440306508910551
-3.9,-8.45,0.3385164807134504,0.9067971810589328
-3.9,-8.600000000000001,0.35000000000000003,0.9629703349613008
-3.8499999999999996,-8.65,0.4,0.9412712210513328
-3.8499999999999996,-8.95,0.45,1.1124404748406689
-3.8,-9.0,0.49641941385920596,1.1086252328302402
-3.8,-9.100000000000001,0.46708320320631674,1.1788582233137677
-3.75,-9.15,0.5071067811865476,1.1793114224133723
-3.75,-9.2,0.50178344238091,1.2159802258506298
-3.6999999999999997,-9.25,0.5,1.2212670403551895
-3.55,-9.25,0.5,1.1313526955694349
-3.5,-9.3,0.45,1.146291201783626
-3.3,-9.3,0.41846584384264907,1.0539936203984455
-3.25,-9.25,0.45764732189829527,0.9884864324004714
-2.95,-9.25,0.3220153254455276,0.9101801655587259
-2.8999999999999995,-9.2,0.3590169943749475,0.8547511554864494
-2.55,-9.2,0.30000000000000004,0.8500000000000001
-2.5,-9.15,0.35000000000000003,0.8
-1.2999999999999998,-9.15,0.30000000000000004,0.8500000000000001
-1.25,-9.100000000000001,0.35000000000000003,0.8
-0.4499999999999993,-9.100000000000001,0.30000000000000004,0.8500000000000001
-0.39999999999999947,-9.05,0.35000000000000003,0.8
0.5,-9.05,0.30000000000000004,0.8594810050208546
0.5500000000000007,-9.0,0.35000000000000003,0.819803902718557
