366,33
365,34
362,34
360,36
360,39
359,40
359,43
360,44
360,47
361,48
361,50
363,52
363,53
364,54
364,55
365,56
365,57
366,58
366,60
368,62
368,64
369,65
369,67
371,69
371,72
372,73
372,75
373,76
373,77
374,78
374,79
375,80
375,82
376,83
376,84
377,85
377,86
378,87
378,91
375,94
374,94
371,97
370,97
369,98
368,98
366,100
365,100
363,102
362,102
361,103
360,103
359,104
358,104
357,105
356,105
355,106
354,106
353,107
352,107
350,109
348,109
346,111
345,111
344,112
343,112
342,113
341,113
340,114
339,114
338,115
336,115
334,117
333,117
331,119
330,119
329,120
328,120
327,121
326,121
325,122
324,122
323,123
322,123
320,125
319,125
317,127
315,127
313,129
312,129
310,131
309,131
308,132
306,132
305,133
304,133
303,134
302,134
301,135
300,135
299,136
298,136
297,137
296,137
295,138
294,138
293,139
292,139
291,140
290,140
289,141
288,141
287,142
286,142
285,143
284,143
283,144
282,144
280,146
279,146
278,147
277,147
276,148
275,148
274,149
273,149
272,150
271,150
269,152
268,152
267,153
266,153
264,155
263,155
262,156
258,156
256,154
256,153
255,152
255,151
254,150
254,149
253,149
251,147
251,146
250,145
250,144
249,143
249,142
248,141
248,140
247,139
247,138
246,137
246,135
245,134
245,133
244,132
244,131
243,130
243,129
242,128
242,125
241,124
241,119
242,118
242,116
243,115
243,114
245,112
246,112
248,110
248,109
258,99
259,99
263,95
264,95
268,91
269,91
271,89
272,89
273,88
274,88
276,86
277,86
279,84
280,84
282,82
283,82
285,80
286,80
286,79
287,78
287,77
288,76
288,68
287,67
287,66
286,65
286,64
283,64
282,63
278,63
277,64
274,64
273,65
272,65
269,68
268,68
266,70
265,70
263,72
262,72
260,74
259,74
258,75
257,75
254,78
253,78
241,90
241,91
235,97
235,98
234,99
234,102
233,103
233,106
232,107
232,109
231,110
231,113
230,114
230,117
229,118
229,130
224,135
224,136
220,140
220,141
217,144
217,145
214,148
214,149
212,151
212,152
209,155
209,156
207,158
207,159
205,161
205,162
202,165
202,166
200,168
200,169
197,172
197,173
194,176
194,177
193,178
193,179
191,181
191,182
189,184
189,185
188,186
188,187
186,189
186,190
185,191
185,192
184,193
184,194
183,195
183,196
182,197
182,199
181,200
181,203
180,204
180,208
179,209
179,214
180,215
180,222
176,226
175,226
169,232
168,232
164,236
163,236
161,238
160,238
156,242
155,242
149,248
148,248
145,251
144,251
140,255
139,255
136,258
135,258
131,262
130,262
124,268
123,268
118,273
117,273
115,275
114,275
110,279
109,279
107,281
106,281
102,285
101,285
100,286
99,286
97,288
95,288
94,289
94,290
93,291
78,291
77,290
70,290
62,282
62,281
61,280
61,279
60,278
60,276
59,275
59,274
60,273
60,272
63,269
65,269
66,268
67,269
75,269
76,268
77,268
77,267
78,266
78,258
77,257
77,256
74,256
73,255
67,255
66,256
62,256
61,257
59,257
58,258
57,258
56,259
55,259
49,265
49,267
48,268
48,271
47,272
47,276
48,277
48,281
49,282
49,284
50,285
50,286
51,287
51,288
52,289
52,290
53,291
53,292
62,301
63,301
65,303
66,303
67,304
68,304
69,305
70,305
71,306
94,306
95,305
96,305
97,304
99,304
100,303
103,303
104,302
105,302
106,301
107,301
109,299
110,299
111,298
112,298
114,296
115,296
116,295
117,295
118,294
119,294
120,293
121,293
122,292
123,292
125,290
126,290
127,289
128,289
130,287
131,287
132,286
133,286
134,285
135,285
136,284
137,284
139,282
140,282
142,280
143,280
144,279
145,279
147,277
148,277
149,276
150,276
151,275
152,275
153,274
154,274
156,272
157,272
158,271
159,271
160,270
161,270
163,268
164,268
166,266
167,266
169,264
170,264
171,263
172,263
173,262
174,262
175,261
176,261
178,259
179,259
180,258
181,258
183,256
184,256
186,254
187,254
188,253
189,253
191,251
192,251
193,250
194,250
196,248
197,248
198,247
199,247
200,246
201,246
203,244
204,244
205,243
206,243
207,242
208,242
209,241
210,241
212,239
213,239
214,238
215,238
217,236
218,236
220,234
221,234
222,233
223,233
225,231
226,231
227,230
228,230
229,229
230,229
232,227
233,227
235,225
236,225
237,224
238,224
239,223
240,223
241,222
242,222
244,220
245,220
246,219
247,219
248,218
249,218
250,217
251,217
253,215
254,215
255,214
256,214
258,212
259,212
260,211
261,211
263,209
264,209
265,208
266,208
267,207
268,207
273,202
274,202
278,198
279,198
281,196
282,196
285,193
286,193
288,191
289,191
291,189
292,189
293,188
294,188
297,185
298,185
300,183
301,183
303,181
304,181
306,179
307,179
309,177
310,177
312,175
313,175
315,173
316,173
317,172
318,172
320,170
321,170
323,168
324,168
326,166
327,166
328,165
329,165
331,163
332,163
333,162
334,162
336,160
337,160
340,157
341,157
343,155
344,155
348,151
349,151
351,149
352,149
354,147
355,147
356,146
357,146
361,142
362,142
365,139
366,139
369,136
370,136
373,133
374,133
376,131
377,131
380,128
381,128
383,126
384,126
388,122
389,122
391,120
392,120
401,111
401,110
403,108
403,107
404,106
404,105
405,104
405,102
406,101
406,89
405,88
405,86
404,85
404,84
403,83
403,82
402,81
402,79
401,78
401,77
400,76
400,75
399,74
399,73
397,71
397,70
396,69
396,68
395,67
395,66
394,65
394,64
393,63
393,62
391,60
391,59
390,58
390,57
389,56
389,55
387,53
387,52
386,51
386,50
383,47
383,46
381,44
381,43
379,41
379,40
378,39
378,38
374,34
371,34
370,33
