390,120
389,121
389,173
388,174
388,179
387,180
387,207
386,208
386,233
385,234
385,242
384,243
384,245
383,246
383,251
384,252
384,258
385,259
385,261
386,262
386,275
385,276
385,278
384,279
384,298
383,299
383,307
382,308
382,310
381,311
381,317
382,318
382,355
381,356
381,371
380,372
380,375
379,376
379,382
380,383
380,420
379,421
379,434
378,435
378,440
377,441
377,447
378,448
378,470
377,471
377,473
376,474
376,483
377,484
377,511
376,512
376,534
375,535
375,571
374,572
374,607
375,608
443,608
444,609
495,609
496,610
508,610
509,611
517,611
518,612
527,612
528,611
546,611
547,612
570,612
571,611
571,594
570,593
570,591
569,590
569,587
568,586
568,576
569,575
569,556
570,555
570,533
571,532
571,517
572,516
572,491
573,490
573,487
575,485
575,476
574,475
574,472
573,471
573,469
574,468
574,463
575,462
575,459
576,458
576,446
575,445
575,427
576,426
576,404
577,403
577,385
578,384
578,361
579,360
579,337
580,336
580,309
581,308
581,296
582,295
582,292
583,291
583,278
582,277
582,269
583,268
583,265
584,264
584,251
583,250
583,236
584,235
584,208
585,207
585,176
586,175
586,127
585,126
578,126
577,125
561,125
560,124
554,124
553,125
537,125
536,124
516,124
515,123
491,123
490,122
483,122
482,121
481,121
480,122
457,122
456,121
436,121
435,120
