#x_m,y_m,w_tr_right_m,w_tr_left_m
1.4000000000000021,23.650000000000002,0.30000000000000004,0.9
1.3500000000000014,23.600000000000005,0.35000000000000003,0.8500000000000001
0.8000000000000007,23.600000000000005,0.35000000000000003,0.9629703349613008
0.75,23.55,0.4,0.9412712210513328
0.5500000000000007,23.55,0.4,1.05
0.5,23.500000000000004,0.45,1.0419742348374221
0.40000000000000213,23.500000000000004,0.45,1.1086252328302402
0.3500000000000014,23.450000000000006,0.45,1.108147545195113
0.3500000000000014,23.350000000000005,0.45,1.0379418403139948
0.3000000000000007,23.3,0.4,1.0419742348374221
0.3000000000000007,23.150000000000002,0.4,0.9510864433221338
0.25,23.100000000000005,0.35000000000000003,0.9661903789690602
0.25,22.750000000000004,0.35000000000000003,0.8307764064044152
0.20000000000000284,22.7,0.30000000000000004,0.8688779163215975
0.20000000000000284,21.250000000000004,0.35000000000000003,0.8
0.15000000000000213,21.2,0.30000000000000004,0.8500000000000001
0.15000000000000213,20.900000000000002,0.35000000000000003,0.8500000000000001
0.10000000000000142,20.850000000000005,0.30000000000000004,0.9
0.10000000000000142,19.500000000000004,0.35000000000000003,0.8500000000000001
0.05000000000000071,19.45,0.30000000000000004,0.9
0.05000000000000071,18.2,0.35000000000000003,0.8500000000000001
0.0,18.150000000000002,0.30000000000000004,0.9
0.0,17.7,0.3590169943749475,0.8547511554864494
-0.04999999999999716,17.650000000000002,0.3408326913195985,0.9101801655587259
-0.04999999999999716,17.400000000000002,0.3590169943749475,0.9704699910719626
0.0,17.350000000000005,0.41846584384264907,0.9423659658795863
0.0,16.850000000000005,0.29244289008980523,0.851189802081432
0.05000000000000071,16.8,0.3220153254455276,0.8
0.05000000000000071,16.200000000000003,0.30990195135927845,0.7513148795220224
0.0,16.150000000000002,0.27434164902525693,0.8
0.0,15.950000000000003,0.35000000000000003,0.8
-0.04999999999999716,15.900000000000002,0.30000000000000004,0.8500000000000001
-0.04999999999999716,14.950000000000003,0.35000000000000003,0.8500000000000001
-0.09999999999999787,14.900000000000002,0.30000000000000004,0.9
-0.09999999999999787,14.450000000000003,0.3590169943749475,0.8500000000000001
-0.14999999999999858,14.400000000000002,0.3408326913195985,0.9
-0.14999999999999858,12.100000000000001,0.35000000000000003,0.8500000000000001
-0.1999999999999993,12.05,0.30000000000000004,0.9
-0.1999999999999993,11.250000000000004,0.3590169943749475,0.8500000000000001
-0.25,11.200000000000003,0.3385164807134504,0.9
-0.25,9.700000000000003,0.30000000000000004,0.8688779163215975
-0.1999999999999993,9.650000000000002,0.35000000000000003,0.8307764064044152
-0.1999999999999993,9.100000000000001,0.3522680508593631,0.8547511554864494
-0.25,9.05,0.30990195135927845,0.8965856099730655
-0.25,8.850000000000001,0.35000000000000003,0.8307764064044152
-0.29999999999999716,8.8,0.30000000000000004,0.8688779163215975
-0.29999999999999716,8.150000000000002,0.35000000000000003,0.8500000000000001
-0.34999999999999787,8.100000000000001,0.3024937810560445,0.9
-0.34999999999999787,6.300000000000001,0.3590169943749475,0.8500000000000001
-0.3999999999999986,6.2500000000000036,0.3408326913195985,0.9
-0.3999999999999986,4.050000000000001,0.35000000000000003,0.8307764064044152
-0.4499999999999993,4.0000000000000036,0.30000000000000004,0.8688779163215975
-0.4499999999999993,3.150000000000002,0.35000000000000003,0.8500000000000001
-0.5,3.1000000000000014,0.30000000000000004,0.9
-0.5,1.3500000000000014,0.35000000000000003,0.8440306508910551
-0.5500000000000007,1.3000000000000007,0.30000000000000004,0.9
-0.5500000000000007,0.9000000000000021,0.30000000000000004,0.9
-0.5,0.8500000000000014,0.35000000000000003,0.8500000000000001
-0.5,0.3000000000000007,0.35000000000000003,0.9629703349613008
-0.4499999999999993,0.2500000000000018,0.4,0.9412712210513328
-0.4499999999999993,0.05000000000000071,0.4,1.05
-0.3999999999999986,1.7763568394002505e-15,0.45,1.0419742348374221
-0.3999999999999986,-0.09999999999999787,0.45,1.1086252328302402
-0.34999999999999787,-0.14999999999999858,0.45,1.1086252328302402
-0.25,-0.14999999999999858,0.45,1.0419742348374221
-0.1999999999999993,-0.1999999999999993,0.4,1.05
0.0,-0.1999999999999993,0.4,0.9412712210513328
0.05000000000000071,-0.24999999999999822,0.35000000000000003,0.9629703349613008
2.6000000000000014,-0.24999999999999822,0.35000000000000003,0.8
2.650000000000002,-0.29999999999999893,0.30000000000000004,0.8500000000000001
5.200000000000003,-0.29999999999999893,0.35000000000000003,0.8307764064044152
5.25,-0.34999999999999787,0.30000000000000004,0.8688779163215975
5.900000000000002,-0.34999999999999787,0.35000000000000003,0.8307764064044152
5.950000000000003,-0.3999999999999986,0.3024937810560445,0.8688779163215975
6.400000000000002,-0.3999999999999986,0.3522680508593631,0.8500000000000001
6.450000000000003,-0.4499999999999993,0.30990195135927845,0.9
6.800000000000001,-0.4499999999999993,0.30990195135927845,0.9
6.850000000000001,-0.3999999999999986,0.3522680508593631,0.8500000000000001
8.350000000000001,-0.3999999999999986,0.4,1.0619429464123964
8.400000000000002,-0.34999999999999787,0.45,1.05
8.55,-0.34999999999999787,0.45,1.145362404707371
8.700000000000003,-0.1999999999999993,0.45,1.1509256086106296
8.700000000000003,1.6500000000000021,0.35000000000000003,0.8
8.75,1.7000000000000028,0.30000000000000004,0.8500000000000001
8.75,2.75,0.35000000000000003,0.8
8.8,2.8000000000000007,0.30000000000000004,0.8500000000000001
8.8,4.100000000000001,0.3522680508593631,0.8500000000000001
8.850000000000001,4.150000000000002,0.30990195135927845,0.9
8.850000000000001,4.900000000000002,0.35000000000000003,0.8
