#x_m,y_m,w_tr_right_m,w_tr_left_m
-38.6,29.400000000000002,0.712414379544733,0.7617692030835672
-38.65,29.35,0.75524865872714,0.7219544457292888
-38.95,29.35,0.7340770846134703,0.782344135219425
-39.0,29.3,0.7708243919473801,0.7486832980505138
-39.15,29.3,0.7486832980505138,0.7617692030835672
-39.2,29.25,0.782344135219425,0.7219544457292888
-39.35,29.25,0.7340770846134703,0.75524865872714
-39.4,29.2,0.7656603957913983,0.712414379544733
-39.55,29.2,0.7219544457292888,0.7486832980505138
-39.6,29.150000000000002,0.7617692030835672,0.7192388155425118
-39.7,29.150000000000002,0.7340770846134703,0.7617692030835672
-39.75,29.1,0.7656603957913983,0.7394147114027968
-39.8,29.1,0.7433981132056604,0.7617692030835672
-39.85,29.05,0.7617692030835672,0.7340770846134703
-39.95,29.05,0.7192388155425118,0.7656603957913983
-40.0,29.0,0.7486832980505138,0.7340770846134703
-40.1,29.0,0.7192388155425118,0.7656603957913983
-40.15,28.95,0.7486832980505138,0.7394147114027968
-40.2,28.95,0.7340770846134703,0.7617692030835672
-40.25,28.900000000000002,0.7617692030835672,0.7394147114027968
-40.3,28.900000000000002,0.7394147114027968,0.7617692030835672
-40.35,28.85,0.7617692030835672,0.7433981132056604
-40.4,28.85,0.7394147114027968,0.7708243919473801
-40.45,28.8,0.7617692030835672,0.7486832980505138
-40.5,28.8,0.7394147114027968,0.7656603957913983
-40.55,28.75,0.7604686356149273,0.7394147114027968
-40.6,28.75,0.7300537618869138,0.7617692030835672
-40.7,28.650000000000002,0.7604686356149273,0.7300537618869138
-40.75,28.650000000000002,0.7300537618869138,0.7604686356149273
-40.85,28.55,0.7617692030835672,0.7394147114027968
-40.9,28.55,0.7394147114027968,0.7617692030835672
-41.0,28.45,0.7604686356149273,0.7300537618869138
-41.05,28.45,0.7300537618869138,0.7604686356149273
-41.25,28.25,0.7604686356149273,0.7300537618869138
-41.3,28.25,0.7300537618869138,0.7604686356149273
-41.9,27.650000000000002,0.7300537618869138,0.7604686356149273
-41.9,27.6,0.7604686356149273,0.7300537618869138
-42.1,27.400000000000002,0.7300537618869138,0.7604686356149273
-42.1,27.35,0.7604686356149273,0.7300537618869138
-42.2,27.25,0.7394147114027968,0.7604686356149273
-42.2,27.2,0.7617692030835672,0.7300537618869138
-42.3,27.1,0.7300537618869138,0.7604686356149273
-42.3,27.05,0.7604686356149273,0.7300537618869138
-42.4,26.95,0.7394147114027968,0.7617692030835672
-42.4,26.900000000000002,0.7617692030835672,0.7394147114027968
-42.45,26.85,0.7394147114027968,0.7656603957913983
-42.45,26.8,0.7617692030835672,0.7433981132056604
-42.5,26.75,0.7394147114027968,0.7617692030835672
-42.5,26.7,0.7617692030835672,0.7394147114027968
-42.55,26.650000000000002,0.7394147114027968,0.7617692030835672
