#x_m,y_m,w_tr_right_m,w_tr_left_m
4.450000000000001,12.91,1.2142135623730952,2.72745623366089
4.4,12.86,1.2577379737113252,2.6714108030722463
4.250000000000002,12.86,1.2008925726121902,2.657008925432331
4.200000000000001,12.809999999999999,1.2150971698084907,2.604014978561991
4.15,12.809999999999999,1.1892443989449804,2.60178514522438
4.1,12.759999999999998,1.2089002803605373,2.5504545078950134
3.950000000000001,12.759999999999998,1.146291201783626,2.551817581163403
3.9000000000000004,12.71,1.1756816492197604,2.504163456597992
3.7500000000000018,12.71,1.1341664064126336,2.516615541441225
3.700000000000001,12.66,1.1729530217745983,2.4730132809247323
3.5000000000000018,12.66,1.1124404748406689,2.5064737205448715
3.450000000000001,12.61,1.146291201783626,2.468332812825267
3.3500000000000014,12.61,1.1124404748406689,2.492582403567252
3.3000000000000007,12.559999999999999,1.146291201783626,2.4580067720004024
3.200000000000001,12.559999999999999,1.1238202294873727,2.487936011143123
3.1500000000000004,12.509999999999998,1.1647344063956182,2.457066051117285
2.9000000000000004,12.509999999999998,1.1509256086106296,2.551817581163403
2.8500000000000014,12.46,1.20356688476182,2.5280945731407485
2.6500000000000004,12.46,1.182931668593933,2.621790211904493
2.6000000000000014,12.41,1.2221462653327893,2.604014978561991
2.5000000000000018,12.41,1.1946325680981353,2.657008925432331
2.450000000000001,12.36,1.2317821063276355,2.6429737951659003
2.4000000000000004,12.36,1.2221462653327893,2.6714108030722463
2.3500000000000014,12.309999999999999,1.2637281168304448,2.6600699292150183
2.2500000000000018,12.309999999999999,1.2534441853748635,2.7206163733020468
2.200000000000001,12.259999999999998,1.29164338901763,2.7129023327259016
2.200000000000001,12.21,1.2807092894960848,2.674456470360962
2.1500000000000004,12.16,1.2221462653327893,2.6692333470807146
2.1500000000000004,12.009999999999998,1.20356688476182,2.5586228448267447
2.1000000000000014,11.96,1.1509256086106296,2.5577164466275355
2.1000000000000014,11.809999999999999,1.1500000000000001,2.4537709019431198
2.0500000000000007,11.759999999999998,1.1,2.4575364531836623
2.0500000000000007,11.61,1.1,2.3612496949731394
2.0000000000000018,11.559999999999999,1.05,2.3700194551792797
2.0000000000000018,11.41,1.0589678312014172,2.282438317461282
1.950000000000001,11.36,1.0165525060596439,2.2964975465639856
1.950000000000001,11.309999999999999,1.0257650672131262,2.2698178070456936
1.9000000000000004,11.259999999999998,0.9884864324004714,2.2869660230891777
1.9000000000000004,11.009999999999998,1.0257650672131262,2.1706539182259394
1.8500000000000014,10.96,0.9672617529928753,2.1926972228010797
1.8500000000000014,10.41,0.8688779163215975,2.0073740054644116
1.9000000000000004,10.36,0.9101801655587259,1.947673159491453
1.9000000000000004,9.66,0.804987562112089,1.9000000000000001
1.950000000000001,9.61,0.851189802081432,1.85
1.950000000000001,9.059999999999999,0.804987562112089,1.9005951537600005
2.0000000000000018,9.010000000000002,0.8440306508910551,1.8524375751773794
2.0000000000000018,8.66,0.7962429422585638,1.8988091861815357
2.0500000000000007,8.61,0.8307764064044152,1.8615528128088306
2.0500000000000007,8.41,0.8012492197250394,1.8988091861815357
2.1000000000000014,8.36,0.8500000000000001,1.8615528128088306
2.1000000000000014,8.11,0.804987562112089,1.9224985276791124
2.1500000000000004,8.059999999999999,0.8440306508910551,1.8880613017821102
2.1500000000000004,7.86,0.804987562112089,1.9095023109728988
2.200000000000001,7.81,0.851189802081432,1.8651876428063383
2.200000000000001,7.31,0.804987562112089,1.9095023109728988
2.2500000000000018,7.260000000000001,0.851189802081432,1.8651876428063383
2.2500000000000018,7.010000000000001,0.804987562112089,1.9095023109728988
2.3000000000000007,6.96,0.851189802081432,1.8651876428063383
2.3000000000000007,6.56,0.8111874208078342,1.937755832643195
2.3500000000000014,6.510000000000001,0.8547511554864494,1.8988091861815357
2.3500000000000014,5.910000000000001,0.9236102527122116,2.0321514285549713
2.3000000000000007,5.86,0.8965856099730655,2.0940139493908925
2.3000000000000007,5.760000000000001,0.9412712210513328,2.100543414065468
2.2500000000000018,5.71,0.9236102527122116,2.1521266972678155
2.2500000000000018,5.61,0.9800423721205948,2.158495283014151
2.200000000000001,5.56,0.9715374513859981,2.212985702402731
2.200000000000001,5.510000000000001,1.0041594578792297,2.218677324489565
2.1500000000000004,5.46,1.0020815280171307,2.2748737341529166
2.1500000000000004,5.410000000000001,1.0374368670764582,2.282438317461282
2.1000000000000014,5.36,1.0379418403139948,2.3401771591761076
2.1000000000000014,5.31,1.0747548783981962,2.3495097567963925
2.0000000000000018,5.21,1.090348790056394,2.3675864152935535
1.9000000000000004,5.21,1.034908903522847,2.3811818998280616
1.8500000000000014,5.160000000000001,1.0529964086141668,2.3401771591761076
1.8000000000000007,5.160000000000001,1.0298373876248845,2.3495097567963925
1.7500000000000018,5.11,1.0539936203984455,2.3044959572736388
1.6500000000000004,5.11,1.0175795661885922,2.3124689052802228
1.6000000000000014,5.06,1.05,2.2682990094394966
1.450000000000001,5.06,1.0020815280171307,2.29098374141623
1.4000000000000004,5.010000000000001,1.036931687685298,2.2515301344262526
1.200000000000001,5.010000000000001,1.0041594578792297,2.2748737341529166
1.1500000000000004,4.96,1.0509996003196804,2.233105012119288
0.8500000000000014,4.96,1.0041594578792297,2.2748737341529166
0.8000000000000007,4.910000000000001,1.0509996003196804,2.233105012119288
0.5000000000000018,4.910000000000001,1.0041594578792297,2.2748737341529166
0.45000000000000107,4.86,1.0509996003196804,2.233105012119288
0.15000000000000036,4.86,1.0093386622447824,2.3000000000000003
0.10000000000000142,4.81,1.0539936203984455,2.266779276708802
-0.049999999999998934,4.81,1.0175795661885922,2.3144581921360317
-0.09999999999999964,4.760000000000001,1.05,2.282438317461282
-0.24999999999999822,4.760000000000001,1.0165525060596439,2.3000000000000003
-0.29999999999999893,4.71,1.0589678312014172,2.25
-0.8499999999999996,4.71,1.0041594578792297,2.2748737341529166
